global_idx,Date,orig_Units_Sold,orig_Order_Quantity,action_idx,order_qty,demand_used,units_sold,inv_before,inv_after,reward,y_order_placed,stockout_flag
1821,2024-12-30,22,0,20,10,14,14,961,947,363.4099178082192,1,0
1822,2024-12-30,27,0,20,14,12,12,956,944,303.4307945205479,1,0
1823,2024-12-30,15,0,5,12,15,15,954,939,393.4655890410959,1,0
1824,2024-12-30,22,0,20,15,11,11,953,942,273.44471232876714,1,0
1795,2024-12-25,17,0,20,479,13,13,409,396,337.24427397260274,1,0
1796,2024-12-25,17,0,0,0,8,8,396,388,237.29994520547945,0,0
1797,2024-12-25,8,0,3,72,14,14,867,853,364.06405479452053,1,0
1798,2024-12-25,23,0,20,55,13,13,853,840,334.1545205479452,1,0
1799,2024-12-25,13,0,4,13,11,11,912,901,273.7300273972603,1,0
1800,2024-12-26,28,0,20,11,10,10,956,946,243.41687671232876,1,0
1801,2024-12-26,18,0,20,10,8,8,959,951,183.38208219178082,1,0
1802,2024-12-26,20,0,20,8,9,9,962,953,213.36816438356163,1,0
1803,2024-12-26,9,0,5,9,10,10,963,953,243.36816438356163,1,0
1804,2024-12-26,7,0,0,0,9,9,961,952,263.3751232876712,0,0
1805,2024-12-27,5,0,20,19,17,17,961,944,453.4307945205479,1,0
1806,2024-12-27,17,0,20,17,14,14,944,930,363.52821917808217,1,0
1807,2024-12-27,27,0,20,14,16,16,949,933,423.5073424657534,1,0
1808,2024-12-27,21,0,20,16,9,9,950,941,213.45167123287672,1,0
1809,2024-12-27,19,0,20,9,12,12,955,943,303.43775342465756,1,0
1810,2024-12-28,23,0,4,12,12,12,959,947,303.4099178082192,1,0
1811,2024-12-28,21,0,18,12,13,13,956,943,333.43775342465756,1,0
1812,2024-12-28,21,0,20,13,14,14,955,941,363.4516712328767,1,0
1813,2024-12-28,10,0,20,14,15,15,953,938,393.47254794520546,1,0
1814,2024-12-28,17,0,20,15,17,17,951,934,453.50038356164384,1,0
1815,2024-12-29,16,0,20,17,17,17,948,931,453.5212602739726,1,0
1816,2024-12-29,24,0,15,17,18,18,946,928,483.54213698630133,1,0
1817,2024-12-29,27,0,20,18,17,17,945,928,453.5421369863014,1,0
1818,2024-12-29,24,0,20,17,24,24,945,921,663.5908493150685,1,0
1819,2024-12-29,22,0,11,24,19,19,939,920,513.5978082191781,1,0
1820,2024-12-30,20,0,20,19,17,17,937,920,453.5978082191781,1,0
1821,2024-12-30,22,0,11,17,14,14,944,930,363.52821917808217,1,0
1822,2024-12-30,27,0,18,14,16,16,949,933,423.5073424657534,1,0
1823,2024-12-30,15,0,14,16,15,15,950,935,393.49342465753426,1,0
1824,2024-12-30,22,0,20,15,10,10,949,939,243.46558904109588,1,0
1795,2024-12-25,17,0,12,287,17,17,409,392,457.2721095890411,1,0
1796,2024-12-25,17,0,20,301,14,14,392,378,367.36953424657537,1,0
1797,2024-12-25,8,0,3,14,15,15,665,650,395.4767123287671,1,0
1798,2024-12-25,23,0,20,15,12,12,951,939,303.4655890410959,1,0
1799,2024-12-25,13,0,10,12,7,7,953,946,153.41687671232876,1,0
1800,2024-12-26,28,0,20,7,9,9,961,952,213.37512328767122,1,0
1801,2024-12-26,18,0,20,9,16,16,964,948,423.4029589041096,1,0
1802,2024-12-26,20,0,20,16,12,12,955,943,303.43775342465756,1,0
1803,2024-12-26,9,0,18,12,18,18,952,934,483.50038356164384,1,0
1804,2024-12-26,7,0,20,18,20,20,950,930,543.5282191780822,1,0
1805,2024-12-27,5,0,13,20,27,27,942,915,753.632602739726,1,0
1806,2024-12-27,17,0,12,27,21,21,933,912,573.6534794520547,1,0
1807,2024-12-27,27,0,8,21,10,10,932,922,243.58389041095893,1,0
1808,2024-12-27,21,0,6,10,12,12,949,937,303.47950684931504,1,0
1809,2024-12-27,19,0,20,12,18,18,958,940,483.45863013698636,1,0
1810,2024-12-28,23,0,14,18,17,17,950,933,453.5073424657534,1,0
1811,2024-12-28,21,0,0,0,23,23,945,922,683.5838904109589,0,0
1812,2024-12-28,21,0,14,40,16,16,940,924,423.5699726027397,1,0
1813,2024-12-28,10,0,20,16,15,15,924,909,393.67435616438354,1,0
1814,2024-12-28,17,0,20,15,19,19,949,930,513.5282191780822,1,0
1815,2024-12-29,16,0,20,19,22,22,946,924,603.5699726027398,1,0
1816,2024-12-29,24,0,0,0,21,21,939,918,623.6117260273973,0,0
1817,2024-12-29,27,0,20,43,15,15,937,922,393.58389041095893,1,0
1818,2024-12-29,24,0,20,15,14,14,922,908,363.6813150684932,1,0
1819,2024-12-29,22,0,6,14,17,17,951,934,453.50038356164384,1,0
1820,2024-12-30,20,0,20,17,11,11,949,938,273.47254794520546,1,0
1821,2024-12-30,22,0,20,11,8,8,952,944,183.43079452054795,1,0
1822,2024-12-30,27,0,20,8,16,16,961,945,423.42383561643834,1,0
1823,2024-12-30,15,0,7,16,17,17,956,939,453.4655890410959,1,0
1824,2024-12-30,22,0,17,17,16,16,947,931,423.5212602739726,1,0
1795,2024-12-25,17,0,20,479,18,18,409,391,487.2790684931507,1,0
1796,2024-12-25,17,0,20,110,13,13,391,378,337.36953424657537,1,0
1797,2024-12-25,8,0,2,13,5,5,857,852,94.07101369863014,1,0
1798,2024-12-25,23,0,6,5,14,14,962,948,363.4029589041096,1,0
1799,2024-12-25,13,0,6,14,14,14,961,947,363.4099178082192,1,0
1800,2024-12-26,28,0,20,14,8,8,952,944,183.43079452054795,1,0
1801,2024-12-26,18,0,17,8,12,12,958,946,303.41687671232876,1,0
1802,2024-12-26,20,0,20,12,14,14,960,946,363.41687671232876,1,0
1803,2024-12-26,9,0,20,14,16,16,954,938,423.47254794520546,1,0
1804,2024-12-26,7,0,20,16,12,12,950,938,303.47254794520546,1,0
1805,2024-12-27,5,0,20,12,11,11,952,941,273.4516712328767,1,0
1806,2024-12-27,17,0,9,11,13,13,957,944,333.4307945205479,1,0
1807,2024-12-27,27,0,19,13,16,16,956,940,423.4586301369863,1,0
1808,2024-12-27,21,0,13,16,15,15,951,936,393.4864657534247,1,0
1809,2024-12-27,19,0,20,15,18,18,949,931,483.52126027397264,1,0
1810,2024-12-28,23,0,15,18,18,18,947,929,483.5351780821918,1,0
1811,2024-12-28,21,0,2,18,18,18,944,926,483.5560547945205,1,0
1812,2024-12-28,21,0,20,18,14,14,944,930,363.52821917808217,1,0
1813,2024-12-28,10,0,20,14,17,17,948,931,453.5212602739726,1,0
1814,2024-12-28,17,0,20,17,14,14,949,935,363.49342465753426,1,0
1815,2024-12-29,16,0,9,14,13,13,949,936,333.4864657534247,1,0
1816,2024-12-29,24,0,2,13,13,13,953,940,333.4586301369863,1,0
1817,2024-12-29,27,0,20,13,13,13,954,941,333.4516712328767,1,0
1818,2024-12-29,24,0,18,13,18,18,954,936,483.4864657534247,1,0
1819,2024-12-29,22,0,20,18,16,16,949,933,423.5073424657534,1,0
1820,2024-12-30,20,0,20,16,13,13,946,933,333.5073424657534,1,0
1821,2024-12-30,22,0,20,13,19,19,951,932,513.514301369863,1,0
1822,2024-12-30,27,0,20,19,19,19,948,929,513.5351780821918,1,0
1823,2024-12-30,15,0,15,19,20,20,942,922,543.5838904109589,1,0
1824,2024-12-30,22,0,13,20,22,22,941,919,603.6047671232876,1,0
1795,2024-12-25,17,0,20,479,8,8,409,401,187.2094794520548,1,0
1796,2024-12-25,17,0,20,100,14,14,401,387,367.306904109589,1,0
1797,2024-12-25,8,0,20,14,12,12,866,854,304.05709589041095,1,0
1798,2024-12-25,23,0,20,12,12,12,954,942,303.44471232876714,1,0
1799,2024-12-25,13,0,20,12,8,8,956,948,183.4029589041096,1,0
1800,2024-12-26,28,0,8,8,9,9,960,951,213.3820821917808,1,0
1801,2024-12-26,18,0,20,9,11,11,963,952,273.3751232876712,1,0
1802,2024-12-26,20,0,20,11,9,9,960,951,213.3820821917808,1,0
1803,2024-12-26,9,0,15,9,7,7,960,953,153.36816438356163,1,0
1804,2024-12-26,7,0,20,7,8,8,964,956,183.3472876712329,1,0
1805,2024-12-27,5,0,20,8,10,10,965,955,243.35424657534247,1,0
1806,2024-12-27,17,0,20,10,14,14,962,948,363.4029589041096,1,0
1807,2024-12-27,27,0,20,14,13,13,956,943,333.43775342465756,1,0
1808,2024-12-27,21,0,2,13,8,8,953,945,183.42383561643837,1,0
1809,2024-12-27,19,0,20,8,4,4,959,955,63.35424657534247,1,0
1810,2024-12-28,23,0,20,4,12,12,968,956,303.3472876712329,1,0
1811,2024-12-28,21,0,20,12,9,9,964,955,213.35424657534247,1,0
1812,2024-12-28,21,0,20,9,8,8,959,951,183.38208219178082,1,0
1813,2024-12-28,10,0,3,8,6,6,963,957,123.34032876712328,1,0
1814,2024-12-28,17,0,10,6,7,7,966,959,153.32641095890412,1,0
1815,2024-12-29,16,0,8,7,11,11,967,956,273.3472876712329,1,0
1816,2024-12-29,24,0,20,11,10,10,962,952,243.37512328767122,1,0
1817,2024-12-29,27,0,14,10,11,11,959,948,273.4029589041096,1,0
1818,2024-12-29,24,0,1,11,11,11,959,948,273.4029589041096,1,0
1819,2024-12-29,22,0,20,11,16,16,958,942,423.44471232876714,1,0
1820,2024-12-30,20,0,9,16,9,9,953,944,213.43079452054792,1,0
1821,2024-12-30,22,0,18,9,20,20,955,935,543.4934246575342,1,0
1822,2024-12-30,27,0,20,20,10,10,951,941,243.45167123287672,1,0
1823,2024-12-30,15,0,18,10,14,14,950,936,363.4864657534247,1,0
1824,2024-12-30,22,0,20,14,13,13,956,943,333.43775342465756,1,0
1795,2024-12-25,17,0,20,479,11,11,409,398,277.2303561643836,1,0
1796,2024-12-25,17,0,18,103,11,11,398,387,277.306904109589,1,0
1797,2024-12-25,8,0,20,11,11,11,866,855,274.05013698630137,1,0
1798,2024-12-25,23,0,5,11,8,8,958,950,183.3890410958904,1,0
1799,2024-12-25,13,0,7,8,14,14,961,947,363.4099178082192,1,0
1800,2024-12-26,28,0,0,0,14,14,958,944,413.4307945205479,0,0
1801,2024-12-26,18,0,20,28,10,10,952,942,243.44471232876714,1,0
1802,2024-12-26,20,0,20,10,14,14,942,928,363.5421369863014,1,0
1803,2024-12-26,9,0,20,14,24,24,956,932,663.514301369863,1,0
1804,2024-12-26,7,0,6,24,14,14,942,928,363.5421369863014,1,0
1805,2024-12-27,5,0,20,14,10,10,942,932,243.514301369863,1,0
1806,2024-12-27,17,0,11,10,15,15,956,941,393.4516712328767,1,0
1807,2024-12-27,27,0,20,15,10,10,955,945,243.42383561643834,1,0
1808,2024-12-27,21,0,20,10,11,11,955,944,273.4307945205479,1,0
1809,2024-12-27,19,0,20,11,16,16,959,943,423.43775342465756,1,0
1810,2024-12-28,23,0,20,16,19,19,953,934,513.5003835616438,1,0
1811,2024-12-28,21,0,20,19,18,18,945,927,483.54909589041097,1,0
1812,2024-12-28,21,0,20,18,17,17,943,926,453.55605479452055,1,0
1813,2024-12-28,10,0,15,17,19,19,945,926,513.5560547945205,1,0
1814,2024-12-28,17,0,20,19,19,19,944,925,513.5630136986301,1,0
1815,2024-12-29,16,0,0,0,18,18,942,924,533.5699726027398,0,0
1816,2024-12-29,24,0,20,37,12,12,943,931,303.5212602739726,1,0
1817,2024-12-29,27,0,20,12,16,16,931,915,423.63260273972605,1,0
1818,2024-12-29,24,0,2,16,12,12,952,940,303.4586301369863,1,0
1819,2024-12-29,22,0,20,12,12,12,952,940,303.4586301369863,1,0
1820,2024-12-30,20,0,20,12,13,13,956,943,333.43775342465756,1,0
1821,2024-12-30,22,0,4,13,11,11,955,944,273.4307945205479,1,0
1822,2024-12-30,27,0,20,11,6,6,956,950,123.3890410958904,1,0
1823,2024-12-30,15,0,7,6,9,9,963,954,213.36120547945205,1,0
1824,2024-12-30,22,0,14,9,15,15,965,950,393.38904109589043,1,0
1795,2024-12-25,17,0,20,479,15,15,409,394,397.2581917808219,1,0
1796,2024-12-25,17,0,20,107,12,12,394,382,307.341698630137,1,0
1797,2024-12-25,8,0,20,12,10,10,861,851,244.07797260273975,1,0
1798,2024-12-25,23,0,20,10,14,14,958,944,363.4307945205479,1,0
1799,2024-12-25,13,0,12,14,14,14,956,942,363.44471232876714,1,0
1800,2024-12-26,28,0,20,14,8,8,952,944,183.43079452054795,1,0
1801,2024-12-26,18,0,20,8,17,17,958,941,453.4516712328767,1,0
1802,2024-12-26,20,0,8,17,17,17,955,938,453.47254794520546,1,0
1803,2024-12-26,9,0,20,17,17,17,946,929,453.5351780821918,1,0
1804,2024-12-26,7,0,20,17,8,8,946,938,183.4725479452055,1,0
1805,2024-12-27,5,0,5,8,9,9,955,946,213.41687671232876,1,0
1806,2024-12-27,17,0,16,9,16,16,963,947,423.4099178082192,1,0
1807,2024-12-27,27,0,19,16,17,17,955,938,453.47254794520546,1,0
1808,2024-12-27,21,0,20,17,22,22,947,925,603.5630136986301,1,0
1809,2024-12-27,19,0,9,22,16,16,941,925,423.56301369863013,1,0
1810,2024-12-28,23,0,20,16,22,22,942,920,603.5978082191781,1,0
1811,2024-12-28,21,0,20,22,18,18,942,924,483.56997260273977,1,0
1812,2024-12-28,21,0,18,18,9,9,940,931,213.5212602739726,1,0
1813,2024-12-28,10,0,20,9,9,9,953,944,213.43079452054792,1,0
1814,2024-12-28,17,0,9,9,10,10,962,952,243.37512328767122,1,0
1815,2024-12-29,16,0,20,10,11,11,961,950,273.38904109589043,1,0
1816,2024-12-29,24,0,20,11,10,10,959,949,243.39600000000002,1,0
1817,2024-12-29,27,0,20,10,6,6,959,953,123.36816438356163,1,0
1818,2024-12-29,24,0,18,6,7,7,964,957,153.34032876712328,1,0
1819,2024-12-29,22,0,16,7,13,13,967,954,333.36120547945205,1,0
1820,2024-12-30,20,0,16,13,15,15,960,945,393.42383561643834,1,0
1821,2024-12-30,22,0,7,15,16,16,952,936,423.4864657534247,1,0
1822,2024-12-30,27,0,20,16,17,17,949,932,453.514301369863,1,0
1823,2024-12-30,15,0,16,17,18,18,947,929,483.5351780821918,1,0
1824,2024-12-30,22,0,20,18,11,11,945,934,273.50038356164384,1,0
1795,2024-12-25,17,0,20,479,17,17,409,392,457.2721095890411,1,0
1796,2024-12-25,17,0,20,109,9,9,392,383,217.3347397260274,1,0
1797,2024-12-25,8,0,20,9,14,14,862,848,364.0988493150685,1,0
1798,2024-12-25,23,0,20,14,11,11,957,946,273.41687671232876,1,0
1799,2024-12-25,13,0,18,11,17,17,955,938,453.47254794520546,1,0
1800,2024-12-26,28,0,20,17,14,14,952,938,363.47254794520546,1,0
1801,2024-12-26,18,0,20,14,10,10,949,939,243.46558904109588,1,0
1802,2024-12-26,20,0,20,10,20,20,956,936,543.4864657534247,1,0
1803,2024-12-26,9,0,20,20,19,19,950,931,513.5212602739726,1,0
1804,2024-12-26,7,0,20,19,18,18,941,923,483.5769315068493,1,0
1805,2024-12-27,5,0,20,18,21,21,943,922,573.5838904109589,1,0
1806,2024-12-27,17,0,20,21,12,12,941,929,303.5351780821918,1,0
1807,2024-12-27,27,0,20,12,12,12,947,935,303.49342465753426,1,0
1808,2024-12-27,21,0,13,12,16,16,956,940,423.4586301369863,1,0
1809,2024-12-27,19,0,14,16,17,17,952,935,453.49342465753426,1,0
1810,2024-12-28,23,0,20,17,15,15,947,932,393.514301369863,1,0
1811,2024-12-28,21,0,20,15,18,18,948,930,483.52821917808217,1,0
1812,2024-12-28,21,0,20,18,16,16,947,931,423.5212602739726,1,0
1813,2024-12-28,10,0,0,0,13,13,946,933,383.5073424657534,0,0
1814,2024-12-28,17,0,20,29,8,8,951,943,183.43775342465753,1,0
1815,2024-12-29,16,0,0,0,12,12,943,931,353.5212602739726,0,0
1816,2024-12-29,24,0,20,20,18,18,960,942,483.4447123287671,1,0
1817,2024-12-29,27,0,20,18,10,10,942,932,243.514301369863,1,0
1818,2024-12-29,24,0,1,10,12,12,952,940,303.4586301369863,1,0
1819,2024-12-29,22,0,20,12,10,10,958,948,243.4029589041096,1,0
1820,2024-12-30,20,0,20,10,11,11,958,947,273.4099178082192,1,0
1821,2024-12-30,22,0,3,11,17,17,959,942,453.44471232876714,1,0
1822,2024-12-30,27,0,19,17,15,15,952,937,393.47950684931504,1,0
1823,2024-12-30,15,0,20,15,14,14,948,934,363.50038356164384,1,0
1824,2024-12-30,22,0,20,14,17,17,951,934,453.50038356164384,1,0
1795,2024-12-25,17,0,9,216,17,17,409,392,457.2721095890411,1,0
1796,2024-12-25,17,0,6,144,16,16,392,376,427.38345205479453,1,0
1797,2024-12-25,8,0,2,48,11,11,592,581,275.9568767123288,1,0
1798,2024-12-25,23,0,20,207,18,18,725,707,485.0800547945205,1,0
1799,2024-12-25,13,0,17,18,11,11,755,744,274.82257534246577,1,0
1800,2024-12-26,28,0,20,11,10,10,951,941,243.45167123287672,1,0
1801,2024-12-26,18,0,20,10,9,9,959,950,213.38904109589043,1,0
1802,2024-12-26,20,0,20,9,14,14,961,947,363.4099178082192,1,0
1803,2024-12-26,9,0,20,14,16,16,957,941,423.4516712328767,1,0
1804,2024-12-26,7,0,20,16,19,19,950,931,513.5212602739726,1,0
1805,2024-12-27,5,0,20,19,18,18,945,927,483.54909589041097,1,0
1806,2024-12-27,17,0,11,18,18,18,943,925,483.56301369863013,1,0
1807,2024-12-27,27,0,20,18,15,15,944,929,393.5351780821918,1,0
1808,2024-12-27,21,0,3,15,17,17,947,930,453.52821917808217,1,0
1809,2024-12-27,19,0,18,17,17,17,948,931,453.5212602739726,1,0
1810,2024-12-28,23,0,20,17,21,21,946,925,573.5630136986301,1,0
1811,2024-12-28,21,0,3,21,20,20,942,922,543.5838904109589,1,0
1812,2024-12-28,21,0,20,20,17,17,939,922,453.58389041095893,1,0
1813,2024-12-28,10,0,20,17,15,15,943,928,393.5421369863014,1,0
1814,2024-12-28,17,0,20,15,15,15,948,933,393.5073424657534,1,0
1815,2024-12-29,16,0,20,15,13,13,950,937,333.47950684931504,1,0
1816,2024-12-29,24,0,1,13,18,18,952,934,483.50038356164384,1,0
1817,2024-12-29,27,0,20,18,19,19,949,930,513.5282191780822,1,0
1818,2024-12-29,24,0,20,19,19,19,943,924,513.5699726027398,1,0
1819,2024-12-29,22,0,19,19,17,17,942,925,453.56301369863013,1,0
1820,2024-12-30,20,0,20,17,22,22,944,922,603.5838904109589,1,0
1821,2024-12-30,22,0,19,22,23,23,941,918,633.6117260273973,1,0
1822,2024-12-30,27,0,20,23,19,19,935,916,513.6256438356164,1,0
1823,2024-12-30,15,0,20,19,16,16,938,922,423.58389041095893,1,0
1824,2024-12-30,22,0,20,16,21,21,945,924,573.5699726027398,1,0
1795,2024-12-25,17,0,20,479,10,10,409,399,247.223397260274,1,0
1796,2024-12-25,17,0,20,102,18,18,399,381,487.3486575342466,1,0
1797,2024-12-25,8,0,20,18,9,9,860,851,214.07797260273975,1,0
1798,2024-12-25,23,0,16,9,9,9,953,944,213.43079452054792,1,0
1799,2024-12-25,13,0,20,9,14,14,962,948,363.4029589041096,1,0
1800,2024-12-26,28,0,20,14,13,13,957,944,333.4307945205479,1,0
1801,2024-12-26,18,0,6,13,13,13,953,940,333.4586301369863,1,0
1802,2024-12-26,20,0,20,13,15,15,954,939,393.4655890410959,1,0
1803,2024-12-26,9,0,0,0,16,16,952,936,473.4864657534247,0,0
1804,2024-12-26,7,0,20,31,15,15,949,934,393.50038356164384,1,0
1805,2024-12-27,5,0,20,15,17,17,934,917,453.61868493150683,1,0
1806,2024-12-27,17,0,20,17,14,14,948,934,363.50038356164384,1,0
1807,2024-12-27,27,0,7,14,15,15,949,934,393.50038356164384,1,0
1808,2024-12-27,21,0,20,15,19,19,951,932,513.514301369863,1,0
1809,2024-12-27,19,0,20,19,19,19,946,927,513.549095890411,1,0
1810,2024-12-28,23,0,20,19,17,17,942,925,453.56301369863013,1,0
1811,2024-12-28,21,0,10,17,19,19,944,925,513.5630136986301,1,0
1812,2024-12-28,21,0,16,19,26,26,944,918,723.6117260273973,1,0
1813,2024-12-28,10,0,10,26,20,20,935,915,543.632602739726,1,0
1814,2024-12-28,17,0,20,20,18,18,934,916,483.6256438356164,1,0
1815,2024-12-29,16,0,14,18,16,16,942,926,423.55605479452055,1,0
1816,2024-12-29,24,0,7,16,10,10,946,936,243.48646575342468,1,0
1817,2024-12-29,27,0,20,10,13,13,954,941,333.4516712328767,1,0
1818,2024-12-29,24,0,20,13,17,17,957,940,453.4586301369863,1,0
1819,2024-12-29,22,0,7,17,19,19,950,931,513.5212602739726,1,0
1820,2024-12-30,20,0,7,19,12,12,944,932,303.514301369863,1,0
1821,2024-12-30,22,0,20,12,17,17,949,932,453.514301369863,1,0
1822,2024-12-30,27,0,19,17,16,16,951,935,423.49342465753426,1,0
1823,2024-12-30,15,0,16,16,13,13,947,934,333.50038356164384,1,0
1824,2024-12-30,22,0,20,13,16,16,951,935,423.49342465753426,1,0
1795,2024-12-25,17,0,11,263,16,16,409,393,427.2651506849315,1,0
1796,2024-12-25,17,0,14,324,12,12,393,381,307.34865753424657,1,0
1797,2024-12-25,8,0,20,12,12,12,644,632,305.60197260273975,1,0
1798,2024-12-25,23,0,20,12,8,8,956,948,183.4029589041096,1,0
1799,2024-12-25,13,0,15,8,17,17,960,943,453.43775342465756,1,0
1800,2024-12-26,28,0,5,17,19,19,955,936,513.4864657534247,1,0
1801,2024-12-26,18,0,20,19,18,18,944,926,483.5560547945205,1,0
1802,2024-12-26,20,0,14,18,13,13,943,930,333.52821917808217,1,0
1803,2024-12-26,9,0,20,13,7,7,949,942,153.4447123287671,1,0
1804,2024-12-26,7,0,6,7,10,10,960,950,243.38904109589043,1,0
1805,2024-12-27,5,0,20,10,15,15,963,948,393.4029589041096,1,0
1806,2024-12-27,17,0,20,15,11,11,955,944,273.4307945205479,1,0
1807,2024-12-27,27,0,8,11,12,12,954,942,303.44471232876714,1,0
1808,2024-12-27,21,0,20,12,13,13,957,944,333.4307945205479,1,0
1809,2024-12-27,19,0,20,13,15,15,955,940,393.4586301369863,1,0
1810,2024-12-28,23,0,10,15,11,11,952,941,273.4516712328767,1,0
1811,2024-12-28,21,0,9,11,10,10,954,944,243.43079452054792,1,0
1812,2024-12-28,21,0,9,10,12,12,959,947,303.4099178082192,1,0
1813,2024-12-28,10,0,20,12,15,15,958,943,393.43775342465756,1,0
1814,2024-12-28,17,0,20,15,14,14,953,939,363.4655890410959,1,0
1815,2024-12-29,16,0,17,14,12,12,951,939,303.4655890410959,1,0
1816,2024-12-29,24,0,0,0,15,15,954,939,443.4655890410959,0,0
1817,2024-12-29,27,0,11,27,14,14,953,939,363.4655890410959,1,0
1818,2024-12-29,24,0,20,14,14,14,939,925,363.56301369863013,1,0
1819,2024-12-29,22,0,20,14,22,22,952,930,603.5282191780822,1,0
1820,2024-12-30,20,0,16,22,26,26,944,918,723.6117260273973,1,0
1821,2024-12-30,22,0,20,26,24,24,932,908,663.6813150684932,1,0
1822,2024-12-30,27,0,4,24,21,21,930,909,573.6743561643835,1,0
1823,2024-12-30,15,0,11,21,17,17,935,918,453.61172602739725,1,0
1824,2024-12-30,22,0,20,17,20,20,942,922,543.5838904109589,1,0
1795,2024-12-25,17,0,20,479,10,10,409,399,247.223397260274,1,0
1796,2024-12-25,17,0,20,102,18,18,399,381,487.3486575342466,1,0
1797,2024-12-25,8,0,6,18,8,8,860,852,184.07101369863014,1,0
1798,2024-12-25,23,0,17,8,13,13,954,941,333.4516712328767,1,0
1799,2024-12-25,13,0,20,13,10,10,959,949,243.39600000000002,1,0
1800,2024-12-26,28,0,20,10,17,17,957,940,453.4586301369863,1,0
1801,2024-12-26,18,0,20,17,20,20,953,933,543.5073424657535,1,0
1802,2024-12-26,20,0,20,20,24,24,943,919,663.6047671232876,1,0
1803,2024-12-26,9,0,5,24,13,13,936,923,333.5769315068493,1,0
1804,2024-12-26,7,0,20,13,16,16,943,927,423.54909589041097,1,0
1805,2024-12-27,5,0,20,16,19,19,951,932,513.514301369863,1,0
1806,2024-12-27,17,0,20,19,23,23,945,922,633.5838904109589,1,0
1807,2024-12-27,27,0,6,23,17,17,938,921,453.5908493150685,1,0
1808,2024-12-27,21,0,20,17,19,19,940,921,513.5908493150685,1,0
1809,2024-12-27,19,0,20,19,18,18,944,926,483.5560547945205,1,0
1810,2024-12-28,23,0,20,18,7,7,943,936,153.48646575342465,1,0
1811,2024-12-28,21,0,7,7,12,12,955,943,303.43775342465756,1,0
1812,2024-12-28,21,0,20,12,15,15,961,946,393.41687671232876,1,0
1813,2024-12-28,10,0,20,15,17,17,953,936,453.4864657534247,1,0
1814,2024-12-28,17,0,14,17,11,11,948,937,273.47950684931504,1,0
1815,2024-12-29,16,0,20,11,16,16,952,936,423.4864657534247,1,0
1816,2024-12-29,24,0,20,16,16,16,953,937,423.47950684931504,1,0
1817,2024-12-29,27,0,19,16,12,12,948,936,303.4864657534247,1,0
1818,2024-12-29,24,0,20,12,15,15,952,937,393.47950684931504,1,0
1819,2024-12-29,22,0,14,15,21,21,953,932,573.514301369863,1,0
1820,2024-12-30,20,0,4,21,16,16,944,928,423.5421369863014,1,0
1821,2024-12-30,22,0,20,16,15,15,943,928,393.5421369863014,1,0
1822,2024-12-30,27,0,20,15,14,14,949,935,363.49342465753426,1,0
1823,2024-12-30,15,0,20,14,13,13,951,938,333.47254794520546,1,0
1824,2024-12-30,22,0,20,13,11,11,953,942,273.44471232876714,1,0
1795,2024-12-25,17,0,9,216,17,17,409,392,457.2721095890411,1,0
1796,2024-12-25,17,0,20,372,19,19,392,373,517.4043287671233,1,0
1797,2024-12-25,8,0,20,19,15,15,589,574,396.0055890410959,1,0
1798,2024-12-25,23,0,11,15,15,15,946,931,393.5212602739726,1,0
1799,2024-12-25,13,0,10,15,18,18,950,932,483.514301369863,1,0
1800,2024-12-26,28,0,14,18,14,14,947,933,363.5073424657534,1,0
1801,2024-12-26,18,0,20,14,16,16,948,932,423.514301369863,1,0
1802,2024-12-26,20,0,10,16,14,14,950,936,363.4864657534247,1,0
1803,2024-12-26,9,0,20,14,9,9,950,941,213.45167123287672,1,0
1804,2024-12-26,7,0,20,9,13,13,957,944,333.4307945205479,1,0
1805,2024-12-27,5,0,7,13,16,16,958,942,423.44471232876714,1,0
1806,2024-12-27,17,0,20,16,15,15,951,936,393.4864657534247,1,0
1807,2024-12-27,27,0,3,15,17,17,949,932,453.514301369863,1,0
1808,2024-12-27,21,0,6,17,16,16,948,932,423.514301369863,1,0
1809,2024-12-27,19,0,20,16,14,14,947,933,363.5073424657534,1,0
1810,2024-12-28,23,0,20,14,12,12,950,938,303.47254794520546,1,0
1811,2024-12-28,21,0,17,12,13,13,954,941,333.4516712328767,1,0
1812,2024-12-28,21,0,18,13,10,10,955,945,243.42383561643834,1,0
1813,2024-12-28,10,0,20,10,12,12,957,945,303.42383561643834,1,0
1814,2024-12-28,17,0,14,12,12,12,958,946,303.41687671232876,1,0
1815,2024-12-29,16,0,20,12,16,16,956,940,423.4586301369863,1,0
1816,2024-12-29,24,0,20,16,15,15,952,937,393.47950684931504,1,0
1817,2024-12-29,27,0,5,15,9,9,949,940,213.4586301369863,1,0
1818,2024-12-29,24,0,20,9,16,16,956,940,423.4586301369863,1,0
1819,2024-12-29,22,0,20,16,13,13,955,942,333.44471232876714,1,0
1820,2024-12-30,20,0,20,13,15,15,951,936,393.4864657534247,1,0
1821,2024-12-30,22,0,20,15,16,16,952,936,423.4864657534247,1,0
1822,2024-12-30,27,0,7,16,15,15,949,934,393.50038356164384,1,0
1823,2024-12-30,15,0,7,15,10,10,949,939,243.46558904109588,1,0
1824,2024-12-30,22,0,20,10,14,14,955,941,363.4516712328767,1,0
1795,2024-12-25,17,0,20,479,17,17,409,392,457.2721095890411,1,0
1796,2024-12-25,17,0,20,109,10,10,392,382,247.341698630137,1,0
1797,2024-12-25,8,0,18,10,15,15,861,846,394.11276712328765,1,0
